Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,target
4,3,1,16,0,14,141.0,14,3,2,2,3,0.2208473919235857,1,0,0,1,0,0,-0.43020697645911987,0,0,-0.09789303720785829,14,0.43261925187811495,1.0517207400084172,0,0,-0.09393447363141155,8,0.5302712412090755,0.5328861807695534,0,15.5,2.8,-4.06,0
4,2,1,5,0,14,125.0,14,3,3,2,2,0.37202851523007385,0,0,0,1,1,0,-0.43020697645911987,0,0,-0.5088579941219874,7,-0.22153137080791296,0.23226890243233442,0,0,-0.5562906658171777,5,0.19611349145143347,0.6092799308295277,0,7.6,2.6,0.32,0
3,5,1,9,1,14,110.0,14,37,37,9,9,0.3789003844712774,0,0,0,1,1,0,1.8602834947541562,0,7,2.3678967042769163,13,2.3950711199361985,0.3347003821293448,0,8,3.1425588716689514,13,2.8693754895125703,0.5035039692080253,0,9.4,-0.8,-3.12,0
4,2,1,16,0,14,130.0,14,9,19,4,1,0.4957221615717438,1,0,0,1,0,0,-0.43020697645911987,0,0,-0.5088579941219874,13,-1.529832616179969,-2.1748708704474087,5,0,-0.5562906658171777,5,-1.4746752573367767,-1.9499106961796095,5,9.4,-0.8,-3.12,1
4,2,2,16,0,14,144.0,14,1,19,4,10,0.3514129075064612,1,0,0,1,0,1,-0.5649417100599008,0,0,-0.5088579941219874,10,-0.5486066821509269,0.4200599485435199,1,0,-0.5562906658171777,7,-0.47220200806385065,0.5328861807695534,0,12.7,3.7,-1.7,0
4,3,1,8,0,14,116.0,14,3,1,3,4,-0.7755736480509865,0,0,0,0,1,0,-0.16073750925755798,0,0,-0.5088579941219874,10,-0.22153137080791296,0.18105316258382922,0,0,-0.5562906658171777,11,-0.1380442583062086,0.723870555919489,0,8.9,1.4,3.51,0
4,5,1,4,0,14,100.0,14,37,37,9,9,-1.304707579623691,1,0,0,1,1,0,1.4560792939518135,0,7,2.3678967042769163,12,0.7596945632211289,0.16642009405568495,0,4,2.6802026794831852,12,0.8644289909667175,0.31461832345534135,0,7.6,2.6,0.32,0
4,2,1,11,0,14,132.0,14,38,37,9,7,-0.34264588585513767,1,0,0,1,0,1,-0.43020697645911987,0,0,0.7240368766204,8,0.7596945632211289,0.6557499056368313,0,0,0.8307779107401208,8,0.8644289909667175,0.688947698749215,0,10.8,1.4,1.74,0
4,5,1,10,0,16,110.0,14,19,3,7,10,-1.167270194799612,0,0,0,1,0,0,-0.2954722428583389,0,0,-0.09789303720785829,8,0.10554394053510098,0.24934081571516958,0,0,-0.09393447363141155,8,-0.1380442583062086,0.5806322745570373,2,16.2,0.3,-0.92,0
1,14,1,15,0,14,133.1,14,2,2,2,2,-1.6483010416838888,0,0,0,1,0,0,5.22865183477368,0,0,-0.09789303720785829,7,0.43261925187811495,0.8980735204629017,0,0,-0.09393447363141155,10,0.5302712412090755,0.5010554515778975,0,10.8,1.4,1.74,0
4,2,1,14,1,14,133.0,14,38,38,5,2,0.585056461707396,0,0,0,1,0,0,1.4560792939518135,0,0,-0.09789303720785829,7,0.43261925187811495,0.3517722954121799,0,0,-0.09393447363141155,6,0.5302712412090755,0.2782403472363058,0,10.8,1.4,1.74,0
4,2,1,10,0,14,141.0,14,19,3,4,0,0.7499813234962913,1,0,0,0,1,0,-0.43020697645911987,0,0,-0.5088579941219874,6,-0.5486066821509269,0.2834846422808396,0,0,-0.5562906658171777,5,-0.1380442583062086,0.4851400869820695,0,7.6,2.6,0.32,1
4,14,1,11,0,14,110.0,14,1,37,9,9,-0.06777111620697954,1,0,0,1,1,0,0.5129361587463468,0,0,0.3130719197062708,7,0.7596945632211289,0.7107702433026537,0,0,0.3684217185543546,7,0.8644289909667175,0.7402406452180545,0,7.6,2.6,0.32,0
4,1,2,4,0,14,137.0,14,1,1,3,1,0.9767530084560205,1,0,1,1,1,0,-0.5649417100599008,0,0,-0.09789303720785829,11,0.10554394053510098,0.11959427476562288,0,0,-0.09393447363141155,7,0.5302712412090755,0.34190180561961775,0,9.4,-0.8,-3.12,0
4,14,1,11,0,14,133.1,14,19,19,5,6,-0.38387710130236097,0,0,1,1,0,0,0.6476708923471277,0,0,0.3130719197062708,12,-0.22153137080791296,0.5651712114476181,0,0,0.3684217185543546,7,0.19611349145143347,0.6283783683445212,0,13.9,-0.3,0.79,0
4,2,1,16,0,14,123.0,14,38,19,4,90,0.014691314687468095,0,0,1,0,1,0,-0.43020697645911987,0,0,-0.5088579941219874,7,-0.5486066821509269,0.14690933601815925,0,0,-0.5562906658171777,8,-0.8063597578214927,0.24640961804464998,0,7.6,2.6,0.32,1
4,2,1,2,0,14,132.0,14,1,19,3,3,-0.2807990626843017,1,0,0,1,0,0,-0.43020697645911987,0,0,0.3130719197062708,7,0.7596945632211289,0.6639444240125923,0,0,0.3684217185543546,7,0.8644289909667175,0.5874531450981065,0,11.1,0.6,2.02,0
4,15,1,16,0,13,130.0,14,19,1,9,9,0.2071036534411786,1,0,1,0,0,0,0.10873195794400392,0,7,1.135001833534529,9,1.0867698745641428,0.5139554715991128,0,4,1.293134102925887,13,0.5302712412090755,0.5328861807695534,0,8.9,1.4,3.51,0
4,2,1,1,0,14,156.0,14,19,38,9,5,2.9558513499227597,1,0,0,1,1,0,-0.16073750925755798,0,0,-2.563682778692633,0,-1.529832616179969,-2.1748708704474087,0,0,-2.8680716267460085,0,-1.4746752573367767,-1.9499106961796095,0,7.6,2.6,0.32,0
4,5,1,16,0,14,170.0,14,19,19,5,1,2.9558513499227597,1,0,0,1,0,0,-0.5649417100599008,0,0,-0.5088579941219874,5,-1.529832616179969,-2.1748708704474087,5,0,-0.5562906658171777,7,-0.1380442583062086,0.8671088372819408,1,12.7,3.7,-1.7,0
4,4,4,1,0,14,133.0,14,1,4,9,5,0.15212869951154617,1,0,1,0,1,0,-0.43020697645911987,0,0,-2.563682778692633,0,-1.529832616179969,-2.1748708704474087,0,0,-2.8680716267460085,0,-1.4746752573367767,-1.9499106961796095,0,9.4,-0.8,-3.12,1
4,3,2,11,0,14,135.0,14,1,19,4,10,0.4476190768833169,1,0,0,1,0,0,-0.5649417100599008,0,0,0.7240368766204,8,1.0867698745641428,0.5585131652673122,0,0,0.8307779107401208,8,1.1985867407243596,0.5982983292584062,0,9.4,-0.8,-3.12,0
4,2,2,2,0,14,133.0,14,19,37,4,9,0.2208473919235857,1,0,0,1,0,0,-0.5649417100599008,0,0,-0.09789303720785829,6,-1.529832616179969,-2.1748708704474087,0,0,-0.09393447363141155,0,-1.4746752573367767,-1.9499106961796095,0,12.7,3.7,-1.7,1
4,16,1,13,0,14,120.0,14,37,37,6,9,-0.4113645782671772,0,0,0,1,0,1,-0.2954722428583389,0,3,-0.09789303720785829,6,0.43261925187811495,0.3517722954121799,0,2,-0.09393447363141155,8,0.5302712412090755,0.21457888885299414,0,13.9,-0.3,0.79,0
0,5,1,9,1,14,140.0,14,37,37,5,5,1.567733763199562,0,0,0,1,1,0,1.7255487611533753,0,0,-0.5088579941219874,5,0.10554394053510098,0.6522379691900769,0,0,-0.5562906658171777,6,0.19611349145143347,0.685673680889502,0,12.7,3.7,-1.7,0
4,4,1,11,0,14,146.0,14,19,3,4,9,0.0009475762050599944,0,0,0,1,1,0,-0.5649417100599008,0,0,0.7240368766204,8,0.7596945632211289,0.6141919910169015,0,0,0.8307779107401208,8,0.8644289909667175,0.6502051540759424,0,12.7,3.7,-1.7,0
4,2,2,7,0,14,122.0,14,37,37,9,9,0.262078607370811,1,0,0,1,0,0,-0.6996764436606817,0,0,-0.09789303720785829,14,-0.22153137080791296,0.12983742273532406,0,0,-0.09393447363141155,9,0.19611349145143347,0.5328861807695534,0,9.4,-0.8,-3.12,0
1,14,1,8,0,14,180.0,14,1,1,4,8,0.9286499237675937,0,0,1,0,0,0,0.10873195794400392,0,0,-0.5088579941219874,0,-1.529832616179969,-2.1748708704474087,0,0,-0.5562906658171777,0,-1.4746752573367767,-1.9499106961796095,0,13.9,-0.3,0.79,1
4,3,3,6,0,14,117.0,14,1,2,3,2,-0.4938270091616248,1,0,0,1,1,0,-0.5649417100599008,0,0,-0.5088579941219874,10,-0.8756819934939409,0.0786216828868189,0,0,-0.09393447363141155,10,-1.4746752573367767,-1.9499106961796095,0,11.1,0.6,2.02,1
4,14,1,16,0,14,133.1,14,3,19,2,9,-1.167270194799612,0,0,0,1,0,0,0.6476708923471277,0,0,-0.09789303720785829,15,-0.22153137080791296,0.2834846422808396,0,0,-0.09393447363141155,14,-0.1380442583062086,0.34190180561961775,0,11.1,0.6,2.02,1
4,2,1,13,0,14,151.0,14,37,1,9,9,0.784340669702311,1,0,0,1,0,1,-0.43020697645911987,0,0,-0.09789303720785829,8,0.43261925187811495,0.7444263009173862,0,0,-0.09393447363141155,8,0.5302712412090755,0.15091743046968215,0,12.7,3.7,-1.7,0
4,3,1,5,0,14,147.0,14,4,1,2,10,1.0179842239032457,1,0,0,1,0,0,-0.5649417100599008,0,0,-0.09789303720785829,8,0.43261925187811495,0.48834760167486024,0,0,-0.09393447363141155,9,-0.1380442583062086,0.4946893057395664,0,13.9,-0.3,0.79,0
4,3,1,7,0,14,141.0,14,2,3,2,2,0.46136281536572404,1,0,0,1,0,1,-0.6996764436606817,0,0,-0.09789303720785829,6,0.43261925187811495,0.8639296938972316,0,0,-0.09393447363141155,6,0.5302712412090755,0.6283783683445212,0,11.1,0.6,2.02,0
4,4,1,15,0,14,137.0,14,19,19,4,5,-0.005924293036143568,0,0,0,1,1,0,-0.43020697645911987,0,0,-0.09789303720785829,7,0.43261925187811495,0.6639444240125923,0,0,-0.09393447363141155,7,0.19611349145143347,0.4946893057395664,0,16.2,0.3,-0.92,0
4,2,2,13,0,14,134.0,14,1,19,4,5,-0.06777111620697954,0,0,0,1,0,0,-0.6996764436606817,0,0,-0.09789303720785829,10,-0.22153137080791296,0.0786216828868189,0,0,-0.09393447363141155,8,0.19611349145143347,0.18911430549966915,0,10.8,1.4,1.74,0
4,3,1,15,0,14,126.0,14,37,37,5,1,-0.06777111620697954,0,0,0,0,1,0,0.7824056259479086,0,0,-0.09789303720785829,12,-1.529832616179969,-2.1748708704474087,0,0,-0.09393447363141155,6,-1.4746752573367767,-1.9499106961796095,6,9.4,-0.8,-3.12,1
4,14,1,8,0,6,133.1,14,3,1,3,5,1.801377317400495,1,0,1,1,0,0,0.10873195794400392,0,0,-0.5088579941219874,8,0.10554394053510098,-0.0852686846283978,0,0,-0.5562906658171777,6,0.19611349145143347,0.3800986806496048,0,12.4,0.5,1.79,0
3,14,1,13,0,6,133.1,14,37,37,9,9,0.2071036534411786,1,0,0,1,0,0,1.0518750931494705,0,0,-0.09789303720785829,11,-1.529832616179969,-2.1748708704474087,0,0,-0.5562906658171777,10,-1.4746752573367767,-1.9499106961796095,0,9.4,-0.8,-3.12,0
4,2,5,11,0,14,141.0,14,38,19,9,6,-0.04715550848336787,1,0,0,1,0,0,-0.43020697645911987,0,0,0.7240368766204,12,0.7596945632211289,0.3800628945665922,0,0,0.8307779107401208,12,0.8644289909667175,0.4319372967617303,0,12.7,3.7,-1.7,0
4,2,4,11,0,14,136.0,14,19,38,9,9,-0.2739271934430981,1,0,0,1,0,0,-0.5649417100599008,0,0,0.7240368766204,8,0.7596945632211289,0.7605226762983447,0,0,0.8307779107401208,8,0.8644289909667175,0.7866225648973247,0,10.8,1.4,1.74,0
4,2,1,6,0,14,136.0,14,38,38,9,9,-0.3632614935787493,1,0,0,1,1,0,-0.6996764436606817,0,0,-0.5088579941219874,10,-1.529832616179969,-2.1748708704474087,0,0,-0.5562906658171777,11,-1.1405175075791347,0.34190180561961775,3,7.6,2.6,0.32,1
4,13,1,11,0,9,140.0,14,19,1,4,1,0.8942905775615739,1,0,0,0,0,0,2.129752961955718,0,0,0.3130719197062708,0,-1.529832616179969,-2.1748708704474087,0,0,0.8307779107401208,0,-1.4746752573367767,-1.9499106961796095,0,12.4,0.5,1.79,1
3,14,1,9,1,14,100.0,14,19,19,4,4,-0.9611141175634934,0,0,0,1,1,1,2.39922242915728,0,0,-0.5088579941219874,9,-0.22153137080791296,0.0786216828868189,0,0,-0.5562906658171777,6,0.19611349145143347,0.22731118052965646,0,8.9,1.4,3.51,0
4,2,1,13,0,14,141.0,14,37,38,9,10,0.8187000159083307,0,0,0,1,0,0,-0.6996764436606817,0,0,-0.09789303720785829,9,0.43261925187811495,0.6346782869563035,0,0,-0.09393447363141155,6,0.5302712412090755,0.7557012851111449,0,13.9,-0.3,0.79,0
4,2,1,13,0,14,107.0,14,38,38,7,7,-1.613941695477869,1,0,0,1,0,0,-0.43020697645911987,0,0,-0.09789303720785829,7,0.43261925187811495,0.2834846422808396,0,0,-0.09393447363141155,7,0.5302712412090755,0.5328861807695534,0,12.4,0.5,1.79,0
4,2,1,5,0,14,160.0,14,3,3,3,2,1.9319428329833703,1,0,0,1,0,0,-0.43020697645911987,0,0,-0.5088579941219874,5,0.10554394053510098,1.1848816636145303,0,0,-0.5562906658171777,5,0.19611349145143347,0.8384611810094503,0,12.7,3.7,-1.7,0
4,3,1,4,0,14,132.0,14,37,38,9,7,0.7568531927374949,0,0,0,1,1,1,-0.6996764436606817,0,0,-0.09789303720785829,6,0.43261925187811495,0.6249229079375406,0,0,-0.09393447363141155,6,0.5302712412090755,0.34190180561961775,0,12.4,0.5,1.79,0
4,14,1,8,0,14,160.0,14,38,38,7,9,-0.38387710130236097,0,1,0,1,0,1,0.3782014251455658,0,0,-0.5088579941219874,8,-0.22153137080791296,0.48834760167486024,0,0,-0.5562906658171777,10,-0.1380442583062086,0.3896478994071017,2,16.2,0.3,-0.92,0
4,6,1,4,0,12,133.1,14,37,19,3,7,-1.4009137490005468,0,0,1,1,0,0,1.0518750931494705,0,2,-0.09789303720785829,8,0.10554394053510098,0.0786216828868189,0,4,-0.09393447363141155,12,0.5302712412090755,-0.008236215488597636,0,8.9,1.4,3.51,0
4,2,3,11,0,14,125.0,14,3,1,4,4,-0.52131448612644,1,0,0,1,0,0,-0.5649417100599008,0,0,0.3130719197062708,10,0.43261925187811495,0.3800628945665922,0,0,0.3684217185543546,8,0.8644289909667175,0.23924770397652745,0,12.4,0.5,1.79,0
4,3,5,7,0,14,111.0,14,19,12,7,3,-0.7618299095685784,1,0,0,1,0,0,-0.16073750925755798,0,0,-0.09789303720785829,7,0.43261925187811495,0.6054121499000149,0,0,-0.09393447363141155,7,0.5302712412090755,0.9694218953979779,0,13.9,-0.3,0.79,0
4,16,1,16,0,16,160.0,14,12,38,4,8,2.2686644258023643,1,0,0,1,1,0,-0.026002775656777024,0,1,-0.09789303720785829,10,0.10554394053510098,0.3859161219778499,0,1,-0.09393447363141155,8,-0.8063597578214927,0.6283783683445212,0,12.4,0.5,1.79,1
0,14,2,10,0,6,133.1,14,19,1,90,90,-1.6483010416838888,0,0,0,0,1,0,1.4560792939518135,0,0,-0.09789303720785829,6,-1.529832616179969,-2.1748708704474087,0,0,-0.09393447363141155,9,-1.4746752573367767,-1.9499106961796095,0,10.8,1.4,1.74,1
4,3,1,10,0,7,110.0,14,12,3,5,8,-1.4077856182417503,1,0,1,0,0,0,-0.43020697645911987,0,0,-0.09789303720785829,6,-1.529832616179969,-2.1748708704474087,0,0,-0.09393447363141155,9,-1.4746752573367767,-1.9499106961796095,0,10.8,1.4,1.74,1
4,2,2,11,0,14,141.0,14,37,37,9,8,0.2208473919235857,1,0,0,1,0,0,-0.2954722428583389,0,0,0.3130719197062708,11,0.7596945632211289,0.7080062192473385,0,0,0.8307779107401208,8,1.1985867407243596,0.7329423137391109,0,15.5,2.8,-4.06,0
4,14,1,0,0,12,133.1,14,37,1,9,10,0.2071036534411786,0,0,0,1,1,0,0.6476708923471277,0,0,-0.09789303720785829,6,-1.529832616179969,-2.1748708704474087,0,0,-0.09393447363141155,6,-1.4746752573367767,-1.9499106961796095,0,11.1,0.6,2.02,1
4,14,1,8,0,12,133.1,14,1,1,9,4,0.8942905775615739,1,0,1,0,1,0,0.10873195794400392,0,0,-0.5088579941219874,5,-1.529832616179969,-2.1748708704474087,0,0,-0.5562906658171777,5,-1.4746752573367767,-1.9499106961796095,0,12.7,3.7,-1.7,1
4,3,3,7,0,14,134.0,14,2,1,3,3,0.17274430723515882,1,0,0,1,1,0,-0.6996764436606817,0,0,-0.09789303720785829,7,0.43261925187811495,0.5224914282405303,0,0,-0.09393447363141155,7,0.5302712412090755,0.4692247223862414,0,16.2,0.3,-0.92,0
4,2,1,13,0,14,152.0,14,1,38,4,5,1.2172684318981588,0,0,0,1,0,0,-0.43020697645911987,0,0,-0.09789303720785829,8,0.43261925187811495,0.7956420407658913,0,0,-0.09393447363141155,7,0.5302712412090755,0.9967053775622542,0,16.2,0.3,-0.92,0
4,2,2,10,0,14,130.0,14,26,30,0,5,0.11089748406432286,1,0,1,1,0,0,-0.5649417100599008,0,0,-0.5088579941219874,8,-0.22153137080791296,0.3347003821293448,0,0,-0.5562906658171777,7,-0.1380442583062086,0.4851400869820695,2,7.6,2.6,0.32,0
4,2,1,7,0,14,144.0,14,37,37,8,8,0.784340669702311,0,0,0,1,0,0,-0.6996764436606817,0,0,-0.09789303720785829,7,0.43261925187811495,0.5761460128437264,0,0,-0.09393447363141155,7,0.5302712412090755,0.7511540380837655,0,13.9,-0.3,0.79,0
4,2,1,2,0,14,122.0,14,3,19,2,3,-0.9679859868046969,0,0,0,1,0,0,-0.6996764436606817,0,0,0.3130719197062708,9,0.7596945632211289,0.25421850522455103,0,0,0.3684217185543546,7,0.8644289909667175,0.31461832345534135,0,16.2,0.3,-0.92,0
3,14,1,0,0,14,133.1,14,19,19,4,4,-1.3390669258297108,0,0,0,0,0,0,1.5908140275525944,0,0,-0.09789303720785829,0,-1.529832616179969,-2.1748708704474087,0,0,-0.09393447363141155,0,-1.4746752573367767,-1.9499106961796095,0,15.5,2.8,-4.06,1
3,14,1,9,1,14,140.0,14,37,37,9,9,-0.6037769170208876,0,0,0,1,1,0,3.8813044987658705,0,0,-0.5088579941219874,7,0.10554394053510098,0.11959427476562288,0,0,-0.5562906658171777,6,0.19611349145143347,0.4946893057395664,1,7.6,2.6,0.32,0
3,17,1,0,0,14,120.0,14,3,1,2,2,-0.9404985098398818,0,0,0,1,1,0,0.3782014251455658,0,0,-0.09789303720785829,9,-1.2027573048369549,-0.1262412765072018,0,0,-0.09393447363141155,6,-1.4746752573367767,-1.9499106961796095,0,12.4,0.5,1.79,1
4,3,3,11,0,14,133.0,14,38,19,9,8,0.12464122254673193,1,0,0,1,1,0,-0.6996764436606817,0,0,0.3130719197062708,8,0.7596945632211289,0.2501944113793113,0,0,0.8307779107401208,9,1.1985867407243596,0.43381303616052413,0,13.9,-0.3,0.79,0
4,2,6,11,0,14,136.0,14,37,1,5,4,-0.42510831674958527,1,0,0,1,0,0,-0.5649417100599008,0,6,3.1898266181051746,22,0.7596945632211289,0.322881365241228,5,6,3.6049150638547176,22,0.8644289909667175,0.37862957007152837,5,7.6,2.6,0.32,0
4,2,1,7,0,14,151.0,14,38,37,9,5,0.784340669702311,1,0,0,1,0,1,0.10873195794400392,0,0,-0.09789303720785829,7,0.43261925187811495,0.6249229079375406,0,0,-0.09393447363141155,6,0.5302712412090755,0.5010554515778975,0,10.8,1.4,1.74,0
3,14,1,8,0,6,133.1,14,37,19,9,3,0.06966626861709953,0,0,0,1,1,0,3.4771002979635277,0,0,-0.5088579941219874,9,-0.5486066821509269,0.6932105610688809,0,0,-0.5562906658171777,8,-0.47220200806385065,0.6602090975361771,0,8.9,1.4,3.51,1
4,2,2,7,0,14,143.0,14,1,1,4,9,1.1760372164509356,1,0,0,1,1,1,-0.5649417100599008,0,0,-0.09789303720785829,7,0.43261925187811495,0.6249229079375406,0,0,-0.09393447363141155,6,0.5302712412090755,0.6920398267278332,0,12.7,3.7,-1.7,0
4,1,3,2,0,14,134.0,14,19,37,9,9,-0.4044927090259736,1,0,0,1,0,0,-0.5649417100599008,0,0,-0.09789303720785829,8,0.10554394053510098,0.32445723415964356,0,0,-0.09393447363141155,8,0.19611349145143347,0.3037049305896308,0,10.8,1.4,1.74,0
4,2,1,7,0,14,128.0,14,37,1,9,7,-0.1914647625486505,1,0,0,1,0,0,-0.6996764436606817,0,0,-0.09789303720785829,8,0.10554394053510098,0.48834760167486024,0,0,-0.09393447363141155,7,0.5302712412090755,0.5601696629338299,0,15.5,2.8,-4.06,1
4,2,2,11,0,14,115.0,14,38,38,9,8,-1.277220102658875,1,0,0,1,0,1,-0.43020697645911987,0,0,0.3130719197062708,8,0.7596945632211289,0.2758022813035639,0,0,0.8307779107401208,9,1.1985867407243596,0.5413743752206616,0,13.9,-0.3,0.79,0
4,2,1,5,0,14,137.0,14,3,38,3,5,0.1590005687527517,1,0,0,1,0,0,-0.6996764436606817,0,0,-0.5088579941219874,6,0.10554394053510098,0.24251205040203558,1,0,-0.5562906658171777,8,0.19611349145143347,0.26550805555964346,0,9.4,-0.8,-3.12,0
4,14,1,16,0,14,130.0,14,34,1,0,2,0.08341000709950665,0,0,0,1,1,0,0.24346669154478487,0,0,-0.5088579941219874,5,-1.529832616179969,-2.1748708704474087,0,0,-0.5562906658171777,5,-1.4746752573367767,-1.9499106961796095,0,7.6,2.6,0.32,1
4,3,4,1,0,14,172.0,14,3,1,2,10,1.9663021791893902,1,0,0,1,1,0,-0.5649417100599008,0,0,-2.563682778692633,0,-1.529832616179969,-2.1748708704474087,0,0,-2.8680716267460085,0,-1.4746752573367767,-1.9499106961796095,0,9.4,-0.8,-3.12,1
4,2,3,11,0,14,150.0,14,19,19,5,5,0.39951599219489004,1,0,0,1,0,1,-0.6996764436606817,0,0,0.7240368766204,8,1.0867698745641428,0.4906523099680431,0,0,0.8307779107401208,8,1.1985867407243596,0.5350347549899902,0,9.4,-0.8,-3.12,0
3,14,1,9,1,14,110.0,14,37,37,5,1,-0.48008327067921674,1,0,0,1,0,0,1.9950182283549371,0,0,-0.5088579941219874,11,-0.5486066821509269,0.14690933601815925,0,0,-0.5562906658171777,9,-0.1380442583062086,0.34190180561961775,0,9.4,-0.8,-3.12,1
4,2,4,7,0,14,122.0,14,19,19,9,7,-0.4113645782671772,1,0,0,1,0,0,-0.43020697645911987,0,0,-0.09789303720785829,7,0.43261925187811495,0.6054121499000149,0,0,-0.09393447363141155,6,0.5302712412090755,0.5965476391528653,0,13.9,-0.3,0.79,0
4,2,5,15,0,14,126.0,14,19,19,4,7,-0.7137268248801515,1,0,0,1,0,0,-0.5649417100599008,0,0,-0.09789303720785829,9,0.10554394053510098,0.20153945852323124,0,0,-0.09393447363141155,12,0.19611349145143347,0.3800986806496048,0,13.9,-0.3,0.79,0
4,5,1,9,1,14,100.0,14,37,19,9,4,0.2071036534411786,0,0,0,1,1,0,2.264487695556499,0,1,-0.5088579941219874,6,-0.22153137080791296,-0.07502553665869661,0,3,0.8307779107401208,18,0.19611349145143347,0.18911430549966915,5,15.5,2.8,-4.06,1
4,5,1,15,0,14,134.0,14,37,37,9,9,0.4338753384009098,1,0,1,1,0,0,-0.5649417100599008,0,0,-0.09789303720785829,13,-0.8756819934939409,0.18105316258382922,0,0,-0.09393447363141155,13,-1.1405175075791347,0.15091743046968215,0,7.6,2.6,0.32,1
4,2,3,7,0,14,145.0,14,38,38,9,5,0.42013159991850074,0,0,0,1,0,1,-0.43020697645911987,0,0,-0.09789303720785829,9,-0.22153137080791296,0.48834760167486024,0,0,-0.09393447363141155,13,-0.1380442583062086,0.19866352425716607,0,10.8,1.4,1.74,0
4,2,1,7,0,14,125.0,14,3,2,2,1,-0.5419300938500526,1,0,0,1,0,0,-0.16073750925755798,0,0,-0.09789303720785829,13,-0.8756819934939409,0.2834846422808396,0,0,-0.09393447363141155,14,-1.1405175075791347,-0.04006694468025346,0,9.4,-0.8,-3.12,1
4,6,1,14,1,14,120.0,14,1,1,4,4,0.10402561482311928,0,0,1,0,1,0,0.3782014251455658,0,2,0.7240368766204,13,-0.22153137080791296,-0.02380979681019145,0,5,1.755490295111653,16,0.8644289909667175,0.04178350181257614,0,12.4,0.5,1.79,1
3,14,1,0,0,14,120.0,14,37,19,9,4,1.4990150707875225,0,0,0,1,0,0,3.6118350315643086,0,0,-0.09789303720785829,7,0.43261925187811495,0.3859161219778499,0,0,-0.09393447363141155,15,0.19611349145143347,0.4182955556795921,0,8.9,1.4,3.51,0
4,2,1,7,0,14,137.0,14,1,1,5,5,0.1590005687527517,1,0,0,1,1,0,-0.6996764436606817,0,0,-0.09789303720785829,6,0.43261925187811495,0.6249229079375406,0,0,-0.09393447363141155,6,0.5302712412090755,0.8193627434944568,0,12.7,3.7,-1.7,0
3,14,1,7,0,14,120.0,14,37,38,9,3,1.9594303099481867,0,0,0,1,1,0,3.207630830761966,0,0,-0.09789303720785829,12,0.10554394053510098,0.6522379691900769,0,0,-0.09393447363141155,13,-0.1380442583062086,0.723870555919489,0,12.7,3.7,-1.7,1
4,2,1,4,0,14,124.0,14,19,37,4,4,-0.012796162277348108,0,0,0,1,0,1,-0.6996764436606817,0,1,-0.09789303720785829,8,0.43261925187811495,0.2834846422808396,1,0,-0.09393447363141155,12,0.19611349145143347,0.17820091263395857,0,13.9,-0.3,0.79,0
0,12,1,4,0,4,130.0,14,34,34,0,0,0.2071036534411786,0,0,0,1,0,0,4.016039232366651,0,15,4.833686445761691,18,4.030447676651268,0.5244998886267458,0,13,5.454339832597782,18,3.8718487387854963,0.5328861807695534,0,7.6,2.6,0.32,1
4,2,3,16,0,14,131.0,14,37,19,9,8,0.6400314156370284,1,0,1,0,0,0,-0.6996764436606817,0,0,-0.5088579941219874,7,-0.5486066821509269,0.48834760167486024,0,0,-0.5562906658171777,8,-0.47220200806385065,0.34190180561961775,0,7.6,2.6,0.32,1
4,16,1,4,0,16,120.0,14,2,19,3,8,-0.48008327067921674,0,0,0,1,1,0,-0.2954722428583389,0,2,0.3130719197062708,10,0.43261925187811495,0.5761460128437264,0,5,1.293134102925887,9,1.1985867407243596,0.5567592276632953,0,16.2,0.3,-0.92,0
4,14,1,16,0,11,160.0,14,3,39,2,3,3.0932887347468387,0,0,0,1,0,0,0.3782014251455658,0,0,-0.09789303720785829,0,-1.529832616179969,-2.1748708704474087,0,0,-0.09393447363141155,0,-1.4746752573367767,-1.9499106961796095,0,8.9,1.4,3.51,1
4,2,1,1,0,14,133.1,14,38,37,5,5,0.6194158079134158,1,0,0,1,1,0,-0.16073750925755798,0,0,-2.563682778692633,0,-1.529832616179969,-2.1748708704474087,0,0,-2.8680716267460085,0,-1.4746752573367767,-1.9499106961796095,0,12.7,3.7,-1.7,1
4,4,1,11,0,14,144.0,14,37,37,6,6,0.03530692241107976,1,0,0,1,0,1,-0.5649417100599008,0,0,0.7240368766204,8,0.7596945632211289,0.5995589224887575,0,0,0.8307779107401208,8,0.8644289909667175,0.6365634129938045,0,12.7,3.7,-1.7,0
